UUT_KERNEL,AIE_VARIANT,DATA_TYPE,DIM_SIZE,SUBST_TYPE,L_LEADING,GRID_DIM,NUM_FRAMES,DIAG_INV,COMPILE,SIM,FUNC,Latency_first (ns),Latency (ns),Throughput (MSa/s),Initation Interval_avg (ns),cycleCountAvg,throughputCycleCount (MSa/s),NUM_BANKS,NUM_AIE,NUM_CORES,NUM_TILES,DATA_MEMORY,PROGRAM_MEMORY
substitution,2,float,216,0,0,3,1,0,1,1,1,42763.2,81255.57,5.06,42659.42,51851.0,5.27,40.0,6.0,6.0,12.0,140838.0,2032 2048 7312 2032 7424 7344
substitution,2,cfloat,72,0,0,1,1,1,1,1,1,65316.8,122292.26,1.1,65254.4,71175.0,1.26,10.0,1.0,1.0,2.0,44788.0,5840
substitution,2,cfloat,476,0,0,7,1,0,1,1,1,74916.8,560191.77,1.67,284593.46,355792.0,1.78,219.0,28.0,28.0,63.0,1129681.0,2240 2208 2240 2240 2240 7792 7792 2208 2208 7760 2240 2240 2240 7792 2240 2208 2240 7792 2240 2208 7792 2240 2240 2208 2240 2240 2240 7744
substitution,2,float,504,0,0,7,1,0,1,1,1,42731.2,129083.08,7.58,66463.87,86883.0,8.14,168.0,28.0,28.0,59.0,653198.0,2032 2048 2032 7424 2048 2048 2048 7424 7424 2032 2048 2032 2048 2048 2048 7424 2048 2032 2048 2048 2048 2048 7312 2048 2048 2032 7424 7344
substitution,2,cfloat,136,0,0,2,1,1,1,1,1,59955.2,175667.2,1.48,91495.87,106906.0,1.6,25.0,3.0,3.0,6.0,121721.0,2208 5856 5888
substitution,2,cfloat,240,0,0,4,2,1,1,1,0,191084.8,555861.48,1.69,283777.47,342950.0,1.8,108.0,10.0,10.0,22.0,619382.0,2256 2288 2288 5952 5968 2256 2288 6000 6016 2256
substitution,2,cfloat,456,0,0,6,1,0,1,1,1,87889.6,657650.62,1.36,333405.04,411762.0,1.42,185.0,21.0,21.0,46.0,1046295.0,2240 7792 7760 2208 2240 2240 2240 2240 7744 2208 2240 2240 7792 2240 2208 7792 7792 2208 2208 2240 2240
substitution,2,cfloat,408,0,0,6,1,0,1,1,1,75004.8,534473.94,1.5,270897.84,335454.0,1.57,166.0,21.0,21.0,46.0,847671.0,2240 7792 7760 2208 2240 2240 2240 2240 7744 2208 2240 2240 7792 2240 2208 7792 7792 2208 2208 2240 2240
substitution,2,cfloat,152,0,0,2,1,1,1,1,1,71016.0,216342.85,1.34,112756.8,131249.0,1.45,28.0,3.0,3.0,6.0,150169.0,2208 5872 5904
substitution,2,cfloat,480,0,0,8,2,1,default,default,default,,,,,,,,,,,,
substitution,2,cfloat,312,0,0,6,3,0,default,default,default,,,,,,,,,,,,
substitution,22,float,640,0,0,8,1,0,default,default,default,,,,,,,,,,,,
substitution,2,cfloat,228,0,0,3,1,0,1,1,1,87950.4,312969.02,1.41,161067.07,194342.0,1.47,57.0,6.0,6.0,13.0,299727.0,2208 2240 7744 2208 7792 7760
substitution,2,cfloat,60,0,0,1,2,0,1,1,1,125396.8,239229.22,0.95,125309.02,142254.0,1.05,12.0,1.0,1.0,2.0,62036.0,7744
substitution,2,cfloat,76,0,0,1,1,0,1,1,1,87868.8,166336.53,0.86,87751.77,98106.0,0.96,10.0,1.0,1.0,2.0,49652.0,7696
substitution,1,float,560,0,0,7,1,0,1,1,1,8164.8,29964.11,31.97,17511.87,16309.0,45.65,187.0,28.0,28.0,63.0,791486.0,1844 1858 1858 1858 1858 1858 2944 3006 1858 1858 1858 1844 1842 3006 1844 2968 1844 1858 1858 1858 3006 1844 3006 1858 1858 3006 1858 1844
substitution,2,cfloat,272,0,0,4,1,1,1,1,0,59974.4,347678.62,1.53,177457.1,215583.0,1.67,80.0,10.0,10.0,22.0,404278.0,2208 2240 2240 5872 5888 2208 2240 5920 5920 2208
substitution,2,float,616,0,0,7,1,1,1,1,0,35588.8,212900.22,5.61,109473.33,135793.0,6.15,194.0,28.0,28.0,60.0,947982.0,2048 2032 5536 2032 2048 2048 2048 5536 5536 2032 2048 2032 2048 2048 2048 5536 2048 2032 2048 2048 2048 2048 5456 2048 2048 2032 5536 5504
substitution,2,cfloat,380,0,0,5,1,0,1,1,1,87704.0,492770.62,1.51,250968.49,309982.0,1.53,133.0,15.0,15.0,31.0,747790.0,2208 2240 2240 7792 2208 2240 2240 2240 7744 2208 2240 7792 7792 2208 7760
substitution,22,float,768,0,0,6,1,0,1,1,1,90788.8,875720.68,1.72,445587.93,459557.0,1.81,228.0,21.0,21.0,45.0,1450167.0,5686 5684 2486 2502 2502 2502 2502 5614 2486 2502 2502 5686 2486 2502 5686 5686 2486 2486 2502 2502 2502
substitution,22,cfloat,704,0,0,8,1,1,default,default,default,,,,,,,,,,,,
substitution,2,cfloat,336,0,0,4,1,1,1,1,0,83057.6,514131.77,1.27,262670.15,317674.0,1.39,97.0,10.0,10.0,22.0,603830.0,2208 2240 2240 5904 5920 2208 2240 5952 5952 2208
substitution,2,cfloat,504,0,0,6,1,1,default,default,default,,,,,,,,,,,,
substitution,2,cfloat,340,0,0,5,1,1,1,1,0,59942.4,375073.6,1.77,191338.46,235594.0,1.8,119.0,15.0,15.0,32.0,605870.0,2208 2240 2240 5920 2208 2240 2240 2240 5872 2208 2240 5920 5920 2208 5888
substitution,2,cfloat,420,0,0,5,1,0,1,1,1,101492.8,606612.11,1.35,308913.59,380256.0,1.38,147.0,15.0,15.0,32.0,905070.0,2208 2240 2240 7808 2208 2240 2240 2240 7760 2208 2240 7808 7808 2208 7776
substitution,2,cfloat,252,0,0,3,1,1,1,1,0,83076.8,381205.25,1.28,196208.49,234093.0,1.34,63.0,6.0,6.0,13.0,362703.0,2208 2240 5904 2208 5952 5920
substitution,1,cfloat,12,0,0,1,3,0,default,default,default,,,,,,,,,,,,
substitution,2,cfloat,304,0,0,4,1,1,1,1,0,71057.6,424160.45,1.4,216708.67,262726.0,1.53,89.0,10.0,10.0,22.0,498934.0,2208 2240 2240 5888 5904 2208 2240 5936 5936 2208
substitution,2,cfloat,168,0,0,2,1,0,1,1,1,101612.8,260742.74,1.23,135974.27,159259.0,1.32,31.0,3.0,3.0,6.0,181689.0,2208 7744 7776
substitution,22,float,48,0,0,3,2,1,1,1,1,10811.2,21071.46,8.96,10713.25,11510.0,8.75,28.0,6.0,6.0,10.0,23313.0,2416 2416 5694 5828 2416 5770
substitution,2,float,96,0,0,6,2,0,1,1,1,15393.6,30337.38,12.52,15326.62,20369.0,12.85,92.0,21.0,21.0,42.0,79836.0,2160 7296 7632 2112 2160 2160 2160 2160 7200 2096 2128 2128 7296 2128 2096 7296 7296 2096 2112 2160 2160
substitution,22,float,672,0,0,7,1,0,default,default,default,,,,,,,,,,,,
substitution,1,float,64,0,0,2,1,1,1,1,1,1763.2,2672.32,37.28,1715.88,1138.0,70.29,16.0,3.0,3.0,6.0,18312.0,1812 2968 2968
substitution,22,float,64,0,0,4,2,1,1,1,1,10784.0,21166.18,11.9,10749.02,11901.0,11.64,47.0,10.0,10.0,21.0,38598.0,2416 5770 2416 2416 5770 5828 2416 2416 2416 5694
substitution,2,cfloat,608,0,0,8,1,1,default,default,default,,,,,,,,,,,,
substitution,1,cfloat,48,0,0,2,4,1,default,default,default,,,,,,,,,,,,
substitution,1,float,80,0,0,5,1,0,1,1,1,752.0,1207.14,117.96,677.37,669.0,199.6,63.0,15.0,15.0,31.0,39518.0,1962 2948 1962 2900 2002 2948 1978 2002 2002 2948 1978 2002 2002 2002 2900
substitution,2,cfloat,144,0,0,3,2,0,1,1,1,110448.0,248988.11,2.24,128147.93,154588.0,2.34,49.0,6.0,6.0,13.0,243951.0,2256 2288 7792 2256 7808 7808
substitution,2,cfloat,84,0,0,1,1,0,1,1,1,101510.4,191887.89,0.82,101544.11,112805.0,0.93,11.0,1.0,1.0,2.0,60116.0,7712
substitution,2,float,16,0,0,1,2,1,1,1,1,8328.0,16173.54,3.87,8255.31,9776.0,4.09,6.0,1.0,1.0,2.0,3922.0,5328
substitution,1,float,32,0,0,2,1,1,1,1,1,664.0,1104.85,51.04,625.82,512.0,78.12,14.0,3.0,3.0,5.0,8072.0,1962 2868 2852
substitution,22,cfloat,336,0,0,6,2,1,default,default,default,,,,,,,,,,,,
substitution,1,cfloat,60,0,0,3,3,1,default,default,default,,,,,,,,,,,,
substitution,1,float,16,0,0,2,2,1,1,1,1,540.79,946.24,64.33,496.8,471.0,84.92,16.0,3.0,3.0,6.0,6344.0,1722 2510 2538
substitution,22,float,160,0,0,2,1,0,1,1,1,43859.2,100657.14,3.0,53306.46,51618.0,3.43,23.0,3.0,3.0,6.0,85897.0,5684 2486 5610
substitution,1,float,96,0,0,2,2,1,1,1,1,6648.0,9622.4,28.96,6621.25,3786.0,63.39,20.0,3.0,3.0,6.0,63496.0,1900 2988 2998
substitution,2,float,80,0,0,5,4,0,1,1,1,30886.4,60675.09,10.42,30711.31,38700.0,10.7,68.0,15.0,15.0,30.0,93050.0,2096 7296 7632 2128 2096 7296 2096 2128 2128 7296 2160 2112 2160 2160 7200
substitution,2,cfloat,144,0,0,6,2,1,1,1,1,28088.0,86478.51,6.5,44276.53,57229.0,6.75,111.0,21.0,21.0,44.0,247575.0,2288 6048 6016 2256 2288 2288 2288 2288 5968 2256 2288 2288 6048 2288 2256 6048 6048 2256 2256 2288 2288
substitution,1,float,192,0,0,8,4,1,1,1,1,5163.2,9588.79,135.1,5684.55,5052.0,200.75,193.0,36.0,36.0,74.0,419488.0,3312 1900 1928 1928 3312 1900 1928 1928 1928 3312 1900 1928 1928 1928 1928 3312 1900 1928 1928 1928 1928 1928 3312 3280 1900 1928 1928 1928 1928 1928 1928 3256 1900 3312 1900 1928
substitution,22,float,448,0,0,4,1,1,1,1,0,73580.8,388899.54,2.23,200327.87,203882.0,2.37,103.0,10.0,10.0,22.0,534726.0,2486 2502 2502 5582 5636 2486 2502 5638 2486 5638
substitution,1,cfloat,32,0,0,4,4,0,default,default,default,,,,,,,,,,,,
substitution,1,float,240,0,0,6,4,0,1,1,1,10492.8,20025.59,76.52,12544.61,9613.0,128.79,144.0,21.0,21.0,48.0,602536.0,1900 1928 1928 1928 3066 3036 1900 1928 1928 1928 1928 3022 1900 1928 1928 3066 1900 1928 3066 1900 3066
substitution,2,cfloat,56,0,0,2,1,0,1,1,1,23296.0,45274.98,2.41,23228.22,28828.0,2.47,16.0,3.0,3.0,6.0,26009.0,2208 7696 7728
substitution,22,float,16,0,0,1,4,1,1,1,1,21404.8,41752.74,3.0,21294.74,21306.0,3.15,6.0,1.0,1.0,3.0,6510.0,5716
substitution,22,cfloat,192,0,0,3,2,1,1,1,0,318561.59,906784.57,0.83,459890.7,474151.0,0.85,67.0,6.0,6.0,12.0,421164.0,2824 2822 6432 6480 2824 6488
substitution,22,cfloat,192,0,0,8,1,1,default,default,default,,,,,,,,,,,,
substitution,2,float,96,0,0,1,1,0,1,1,1,61312.0,115497.28,1.56,61389.25,67493.0,1.77,9.0,1.0,1.0,2.0,39698.0,7264
substitution,1,float,32,0,0,2,3,0,1,1,1,1867.2,3069.76,52.76,1820.0,1477.0,81.24,15.0,3.0,3.0,6.0,15496.0,2032 3024 3012
substitution,2,float,32,0,0,1,3,0,1,1,1,48929.6,95524.48,1.96,48944.57,58087.0,2.06,7.0,1.0,1.0,2.0,15250.0,7248
substitution,22,float,128,0,0,2,1,1,1,1,1,32910.4,59500.37,4.04,31629.14,31065.0,4.61,18.0,3.0,3.0,5.0,57225.0,5636 2486 5546
substitution,22,cfloat,96,0,0,2,1,0,1,1,1,55457.6,162795.08,1.15,83184.36,85701.0,1.23,21.0,3.0,3.0,6.0,64855.0,6448 2844 6374
substitution,2,cfloat,16,0,0,4,1,0,1,1,1,2748.8,10693.9,5.98,2674.0,3740.0,5.76,45.0,10.0,10.0,19.0,15798.0,1872 6304 1872 1904 6304 6288 1904 1872 1904 6256
substitution,22,cfloat,288,0,0,4,1,1,1,1,0,107168.0,756236.91,0.75,382282.83,400059.0,0.77,93.0,10.0,10.0,22.0,450802.0,2844 2860 2860 6362 6416 2844 2860 6400 2844 6400
substitution,2,float,8,0,0,1,3,1,1,1,1,5816.0,11457.7,4.16,5767.88,6990.0,4.29,6.0,1.0,1.0,2.0,2482.0,4176
substitution,2,cfloat,104,0,0,2,1,0,1,1,1,51684.8,105641.81,1.88,55063.75,65939.0,1.99,21.0,3.0,3.0,6.0,74873.0,2208 7728 7760
substitution,22,float,240,0,0,3,1,0,1,1,1,43856.0,133437.29,3.44,69703.86,70459.0,3.57,45.0,6.0,6.0,12.0,171153.0,2486 2502 5614 5684 2486 5686
substitution,22,float,128,0,0,8,2,1,default,default,default,,,,,,,,,,,,
substitution,1,float,256,0,0,4,1,0,1,1,1,5544.0,15888.61,26.8,9552.4,8082.0,39.59,51.0,10.0,10.0,18.0,189280.0,1844 3086 1844 1858 3086 1844 3048 1858 1858 3024
substitution,1,cfloat,312,0,0,6,1,1,1,1,0,13990.4,88391.41,12.67,24614.08,25994.0,15.12,260.0,42.0,42.0,116.0,1450327.0,2702 1434 2762 1890 1854 1890 1890 1890 1890 1890 1890 1890 1890 2762 1854 1854 1434 1434 1434 2762 1434 1890 1434 1854 1434 2762 1434 1854 1434 1434 2696 1434 1434 1434 1434 1434 1434 1434 1434 1434 1434 1434
substitution,2,float,320,0,0,5,2,1,1,1,0,66865.6,170189.25,7.24,88334.27,106638.0,7.71,105.0,15.0,15.0,28.0,539130.0,2032 5632 5600 2064 2032 5632 2032 2064 2064 5632 2064 2032 2064 2064 5552
substitution,2,float,16,0,0,1,2,0,1,1,1,15411.2,30234.56,2.09,15283.65,18570.0,2.15,6.0,1.0,1.0,2.0,3922.0,7536
substitution,2,cfloat,24,0,0,3,2,1,1,1,1,7612.8,15049.06,6.32,7591.08,9865.0,6.23,27.0,6.0,6.0,11.0,16815.0,2272 2304 5680 2288 5776 5760
substitution,2,float,480,0,0,5,1,1,1,1,0,40307.19,178352.86,5.16,92980.66,112368.0,5.36,119.0,15.0,15.0,32.0,597370.0,2032 2048 2048 5504 2032 2048 2048 2048 5456 2032 2048 5488 5488 2032 5456
substitution,22,cfloat,32,0,0,4,1,0,1,1,1,4953.6,9649.06,6.64,4817.82,5989.0,5.94,47.0,10.0,10.0,21.0,21490.0,2742 6422 2742 2844 6422 6420 2742 2844 2844 6358
substitution,2,float,96,0,0,4,3,0,1,1,1,37168.0,70278.5,8.05,35851.77,44762.0,8.22,46.0,10.0,10.0,18.0,92072.0,2032 7392 2032 2064 7392 7328 2064 2032 2064 7280
substitution,1,cfloat,16,0,0,2,2,0,default,default,default,,,,,,,,,,,,
substitution,1,float,336,0,0,6,2,1,1,1,0,8672.0,22131.31,49.66,13526.52,11207.0,78.07,145.0,21.0,21.0,48.0,585256.0,1900 1928 1928 1928 3040 2998 1900 1928 1928 1928 1928 2988 1900 1928 1928 3040 1900 1928 3040 1900 3040
substitution,22,cfloat,120,0,0,5,2,1,1,1,1,40076.8,105340.0,4.47,53645.2,59160.0,4.42,83.0,15.0,15.0,29.0,178345.0,6540 6544 2808 2822 6540 2808 2822 2822 6540 2808 2822 2822 2822 6480 2824
substitution,1,float,80,0,0,2,1,0,1,1,1,2507.19,3704.32,32.46,2463.54,1515.0,66.0,14.0,3.0,3.0,5.0,25736.0,1812 3032 3032
substitution,2,cfloat,32,0,0,2,3,1,1,1,1,25472.0,49668.26,3.77,25411.31,30943.0,3.93,16.0,3.0,3.0,6.0,26745.0,2256 5920 5968
substitution,1,float,448,0,0,7,2,0,1,1,1,15212.8,32402.4,46.06,19449.47,16866.0,67.27,187.0,28.0,28.0,62.0,1000702.0,1884 1912 1912 1912 1912 1912 3020 3082 1896 1912 1912 1884 1896 3082 1884 3052 1884 1912 1912 1912 3082 1884 3082 1912 1912 1912 1884 3082
substitution,1,float,32,0,0,1,3,1,1,1,1,5075.2,7663.04,19.07,5030.97,3172.0,37.83,7.0,1.0,1.0,2.0,15278.0,3020
substitution,22,cfloat,72,0,0,3,2,1,1,1,1,40041.6,78145.92,3.6,39937.71,42691.0,3.54,35.0,6.0,6.0,10.0,72108.0,2808 2822 6478 6544 2824 6540
substitution,2,float,96,0,0,6,3,0,1,1,1,23036.8,45423.25,12.53,22983.65,29739.0,12.87,89.0,21.0,21.0,43.0,104796.0,2160 7296 7632 2112 2160 2160 2160 2160 7200 2096 2128 2128 7296 2128 2096 7296 7296 2096 2112 2160 2160
substitution,2,cfloat,12,0,0,3,1,1,1,1,1,1827.2,7156.55,6.69,1788.53,2504.0,6.31,27.0,6.0,6.0,11.0,9519.0,1872 1904 4320 1872 4384 4352
substitution,22,cfloat,528,0,0,6,1,1,default,default,default,,,,,,,,,,,,
substitution,2,float,24,0,0,3,2,1,1,1,1,3913.6,7739.09,12.35,3880.0,5057.0,12.17,27.0,6.0,6.0,11.0,12390.0,1776 1808 4192 1776 4304 4288
substitution,1,float,200,0,0,5,3,1,1,1,1,7310.4,13248.0,70.5,8507.6,6144.0,123.9,91.0,15.0,15.0,33.0,329278.0,1900 1928 1928 3040 1900 1928 1928 1928 3004 1900 1928 3040 2998 1900 3040
substitution,1,float,96,0,0,3,1,0,1,1,1,1769.6,2880.0,51.83,1719.08,1375.0,87.27,29.0,6.0,6.0,12.0,36334.0,1812 1858 3032 1812 3070 3032
substitution,22,cfloat,96,0,0,4,3,1,1,1,1,63865.6,163328.68,3.46,83004.55,87649.0,3.5,55.0,10.0,10.0,20.0,170866.0,2808 6540 2824 2822 6540 6544 2824 2822 2822 6480
substitution,1,cfloat,40,0,0,2,1,1,1,1,1,2814.4,3405.33,-1.0,-1.0,1404.0,44.76,24.0,6.0,6.0,7.0,56609.0,1490 2852 1490 1934 1490 2830
substitution,1,float,64,0,0,2,2,1,1,1,1,3451.2,5202.34,37.67,3398.4,2223.0,71.97,15.0,3.0,3.0,6.0,31880.0,1900 3084 3084
substitution,22,float,96,0,0,1,1,1,1,1,1,57820.8,106940.37,1.66,57779.77,51452.0,1.95,9.0,1.0,1.0,2.0,39726.0,5536
substitution,1,float,64,0,0,2,3,0,1,1,1,5150.39,7748.26,37.76,5085.6,3303.0,72.66,18.0,3.0,3.0,5.0,45448.0,1900 3102 3116
substitution,1,cfloat,120,0,0,2,1,1,1,1,1,18272.0,49679.2,7.61,15755.92,12565.0,12.44,44.0,6.0,6.0,11.0,273409.0,1434 2728 1434 1854 1434 2718
substitution,1,float,96,0,0,3,1,1,1,1,1,1766.4,2902.4,51.76,1718.4,1375.0,87.27,29.0,6.0,6.0,12.0,36334.0,1812 1858 2968 1812 3004 2968
substitution,2,cfloat,40,0,0,2,1,0,1,1,1,15596.8,30469.54,2.57,15514.85,19474.0,2.63,15.0,3.0,3.0,6.0,15865.0,2192 7680 7728
substitution,2,cfloat,432,0,0,6,1,0,default,default,default,,,,,,,,,,,,
substitution,1,float,440,0,0,5,1,1,1,1,0,9689.6,26118.4,27.28,16126.8,13123.0,42.93,102.0,15.0,15.0,33.0,507198.0,1844 1858 1858 2940 1844 1858 1858 1858 2880 1844 1858 2940 2904 1844 2940
substitution,2,cfloat,60,0,0,3,3,1,1,1,1,33385.6,71452.67,4.91,36589.73,45004.0,5.05,35.0,6.0,6.0,12.0,75567.0,2256 2288 5952 2256 6048 6000
substitution,2,float,32,0,0,2,2,0,1,1,1,15361.6,30367.89,4.16,15347.65,18948.0,4.28,15.0,3.0,3.0,6.0,11700.0,2096 7200 7632
substitution,22,cfloat,96,0,0,4,3,0,1,1,1,63556.8,163239.42,3.47,82961.72,87596.0,3.5,55.0,10.0,10.0,20.0,170866.0,2808 6518 2824 2822 6518 6640 2824 2822 2822 6456
substitution,2,cfloat,112,0,0,7,1,1,1,1,1,8579.2,18243.68,12.07,9264.71,14860.0,12.52,120.0,28.0,28.0,62.0,108017.0,2224 2208 5904 2208 2224 2224 2224 5904 5904 2208 2224 2208 2224 2224 2224 5904 2224 2208 2224 2224 2224 2224 5824 2224 2224 2208 5888 5856
substitution,1,float,24,0,0,1,2,0,1,1,1,2180.8,3412.8,22.45,2136.11,1476.0,40.65,6.0,1.0,1.0,2.0,6798.0,3264
substitution,2,float,360,0,0,3,1,0,1,1,1,82534.39,203404.91,3.35,107422.76,124989.0,3.62,67.0,6.0,6.0,13.0,366342.0,2032 2048 7312 2016 7376 7344
substitution,2,cfloat,40,0,0,1,3,1,1,1,1,82788.8,157943.57,1.44,82772.34,93836.0,1.59,9.0,1.0,1.0,2.0,42740.0,5920
substitution,1,cfloat,192,0,0,6,3,0,default,default,default,,,,,,,,,,,,
substitution,1,cfloat,8,0,0,2,3,0,default,default,default,,,,,,,,,,,,
substitution,1,cfloat,140,0,0,7,2,1,default,default,default,,,,,,,,,,,,
substitution,2,cfloat,112,0,0,7,2,0,1,1,1,23931.2,47036.16,9.37,23884.45,33029.0,9.59,123.0,28.0,28.0,62.0,174321.0,2288 2256 7824 2256 2272 2288 2272 7824 7824 2256 2288 2256 2288 2272 2288 7824 2288 2256 2288 2272 2288 2288 7776 2288 2288 2256 7824 8176
substitution,1,cfloat,156,0,0,3,1,1,1,1,1,14001.6,52221.33,10.01,15574.25,14225.0,14.14,73.0,12.0,12.0,23.0,414976.0,1434 2702 1854 1890 2762 1854 2712 1434 1434 1434 1434 1434
substitution,1,cfloat,40,0,0,5,2,0,default,default,default,,,,,,,,,,,,
substitution,2,cfloat,60,0,0,5,2,1,1,1,1,12270.4,24122.13,9.79,12255.31,16573.0,10.12,65.0,15.0,15.0,29.0,64110.0,2256 5904 5936 2272 2256 5904 2256 2272 2288 5904 2256 2272 2288 2288 5808
substitution,1,cfloat,48,0,0,1,1,0,1,1,1,12025.6,19352.73,6.86,6988.0,4092.0,14.66,14.0,2.0,2.0,4.0,59169.0,2742 1434
substitution,22,float,32,0,0,1,1,1,1,1,1,12396.8,23831.68,2.59,12326.28,11895.0,2.82,6.0,1.0,1.0,3.0,6062.0,5522
substitution,1,cfloat,56,0,0,1,1,1,1,1,1,16006.4,25348.8,6.05,9251.2,5257.0,13.31,16.0,2.0,2.0,4.0,79489.0,2662 1434
substitution,22,cfloat,48,0,0,1,2,0,1,1,1,111414.4,215128.0,0.86,111195.77,109084.0,0.92,9.0,1.0,1.0,2.0,40691.0,6402
substitution,1,float,128,0,0,2,1,1,1,1,1,5528.0,8990.4,20.96,6105.6,3624.0,44.15,19.0,3.0,3.0,6.0,57224.0,1844 2960 2984
substitution,2,float,48,0,0,3,3,0,1,1,1,23182.4,45573.33,6.24,23065.71,28645.0,6.33,28.0,6.0,6.0,11.0,30438.0,2096 2128 7200 2096 7296 7632
substitution,2,cfloat,312,0,0,6,3,0,default,default,default,,,,,,,,,,,,
substitution,2,cfloat,264,0,0,6,2,0,1,1,1,141942.4,396707.65,2.62,201420.67,250527.0,2.7,146.0,21.0,21.0,41.0,727191.0,2288 7856 7824 2256 2288 2288 2288 2288 7792 2256 2288 2288 7856 2288 2256 7840 7840 2256 2256 2288 2288
substitution,2,cfloat,100,0,0,5,1,1,1,1,1,11273.6,24266.62,8.05,12407.38,17919.0,8.03,69.0,15.0,15.0,30.0,77710.0,2192 5936 5888 2224 2208 5936 2192 2224 2224 5936 2224 2208 2224 2224 5872
substitution,2,cfloat,72,0,0,2,4,1,1,1,1,103921.6,204787.84,2.7,106403.08,124345.0,2.91,27.0,3.0,3.0,6.0,138873.0,2256 5952 5952
substitution,2,cfloat,16,0,0,4,3,0,1,1,1,8064.0,15962.88,6.01,7981.37,10331.0,5.97,45.0,10.0,10.0,19.0,20150.0,1920 6384 1920 1952 6384 6352 1952 1920 1952 6304
substitution,2,float,40,0,0,5,2,0,1,1,1,7558.4,14784.21,10.8,7413.6,9746.0,10.95,63.0,15.0,15.0,29.0,30650.0,1776 6272 6240 1808 1776 6272 1776 1808 1808 6272 1808 1776 1808 1808 6176
substitution,22,float,144,0,0,3,2,0,1,1,1,42204.8,80014.39,6.83,42136.91,42232.0,7.16,38.0,6.0,6.0,11.0,127761.0,2420 2434 5690 5748 2420 5732
substitution,22,float,96,0,0,3,3,1,1,1,1,37027.19,71231.57,7.78,37010.05,37366.0,8.09,35.0,6.0,6.0,12.0,90129.0,2402 2416 5670 5732 2402 5712
substitution,1,cfloat,96,0,0,6,3,1,default,default,default,,,,,,,,,,,,
substitution,2,cfloat,64,0,0,4,1,0,1,1,1,12048.0,23595.3,5.34,11960.91,16486.0,5.21,43.0,10.0,10.0,19.0,38966.0,2208 7760 2208 2224 7744 8096 2224 2208 2224 7680
substitution,2,cfloat,128,0,0,4,1,1,1,1,1,20491.2,96827.54,2.6,49196.8,61600.0,2.68,43.0,10.0,10.0,18.0,105910.0,2208 5952 2208 2224 5952 5904 2224 2208 2224 5840
substitution,2,float,224,0,0,7,2,0,1,1,1,34363.19,64759.04,13.53,33247.54,44888.0,13.87,120.0,28.0,28.0,61.0,290766.0,2064 2032 7408 2032 2064 2064 2064 7408 7408 2032 2064 2032 2064 2064 2064 7408 2064 2032 2064 2064 2064 2064 7312 2064 2064 2032 7408 7376
substitution,1,cfloat,192,0,0,6,2,0,default,default,default,,,,,,,,,,,,
substitution,1,float,16,0,0,1,1,0,1,1,1,660.8,1090.66,25.94,615.42,475.0,42.1,6.0,1.0,1.0,2.0,2670.0,2900
substitution,2,cfloat,24,0,0,6,4,0,1,1,1,10656.0,21196.58,9.04,10606.97,13946.0,9.14,89.0,21.0,21.0,44.0,46263.0,1952 6384 6352 1920 1952 1952 1952 1952 6304 1920 1952 1952 6384 1952 1920 6384 6384 1920 1920 1952 1952
substitution,22,cfloat,80,0,0,2,1,1,1,1,1,42068.8,104282.28,1.49,53368.98,55486.0,1.52,19.0,3.0,3.0,6.0,47127.0,6400 2844 6342
substitution,1,cfloat,64,0,0,4,3,1,default,default,default,,,,,,,,,,,,
substitution,1,float,192,0,0,6,2,0,1,1,1,3467.2,7628.8,83.46,4598.93,3942.0,143.92,90.0,21.0,21.0,45.0,218728.0,1900 1928 1928 1928 3146 3116 1900 1928 1928 1928 1928 3102 1900 1928 1928 3146 1900 1928 3146 1900 3146
substitution,2,float,128,0,0,4,1,1,1,1,1,9331.2,19187.73,12.87,9933.0,13395.0,13.15,43.0,10.0,10.0,19.0,60072.0,2000 5488 2000 2032 5488 5456 2032 2000 2048 5424
substitution,2,cfloat,240,0,0,3,1,0,1,1,1,94700.8,346268.34,1.34,178211.2,214655.0,1.4,63.0,6.0,6.0,13.0,330351.0,2208 2240 7744 2208 7792 7776
substitution,2,cfloat,144,0,0,4,1,1,1,1,1,24112.0,118832.11,2.38,60414.03,75205.0,2.47,55.0,10.0,10.0,17.0,129206.0,2208 5936 2208 2240 5936 5904 2240 2208 2240 5856
substitution,1,cfloat,28,0,0,1,2,0,default,default,default,,,,,,,,,,,,
substitution,1,cfloat,64,0,0,8,2,1,default,default,default,,,,,,,,,,,,
substitution,22,float,512,0,0,8,1,1,default,default,default,,,,,,,,,,,,
substitution,1,float,216,0,0,3,1,0,1,1,1,6768.0,13623.2,24.39,8855.26,6120.0,44.11,39.0,6.0,6.0,13.0,140110.0,1844 1858 2944 1844 3006 2968
substitution,22,float,128,0,0,2,2,0,1,1,1,63158.4,118485.22,4.05,63068.34,59955.0,4.63,24.0,3.0,3.0,7.0,108937.0,5732 2420 5690
substitution,2,float,48,0,0,1,1,0,1,1,1,26105.6,50284.58,1.84,26032.57,30199.0,1.98,7.0,1.0,1.0,2.0,11474.0,7200
substitution,22,float,96,0,0,3,4,1,1,1,1,49566.4,95313.7,7.75,49540.45,49425.0,8.15,35.0,6.0,6.0,11.0,117009.0,2402 2416 5670 5732 2402 5712
substitution,1,float,96,0,0,3,4,0,1,1,1,6835.2,10319.46,56.58,6778.62,4501.0,106.64,30.0,6.0,6.0,12.0,116974.0,1900 1928 3116 1900 3160 3132
